step,timestamp,client_id,base_station_id,slice,active,app_type,x,y
22,2025-05-27 20:14:12,6,0,mMTC,0,asset tracking,683.1202991368845,172.69405043508507
22,2025-05-27 20:14:12,7,5,mMTC,0,IoT sensors,146.89985552532588,638.8421937040185
22,2025-05-27 20:14:12,8,4,URLLC,0,industrial automation,541.9436409602305,646.3762807397883
22,2025-05-27 20:14:12,9,2,eMBB,1,file download,137.58490179214448,335.5500217879885
22,2025-05-27 20:14:12,10,0,eMBB,1,AR/VR,595.9044243554829,151.18329123625278
22,2025-05-27 20:14:12,11,1,eMBB,1,video streaming,118.47091073345676,766.9957889652205
22,2025-05-27 20:14:12,12,3,eMBB,0,AR/VR,914.584775771983,448.9496312353733
22,2025-05-27 20:14:12,13,1,eMBB,0,file download,134.9981954690386,728.3013522919971
22,2025-05-27 20:14:12,14,0,eMBB,1,video streaming,524.1495150027384,165.15178759930245
22,2025-05-27 20:14:12,15,5,URLLC,0,industrial automation,133.08559236397713,623.2031223788631
22,2025-05-27 20:14:12,16,1,eMBB,1,video streaming,203.94649804786505,897.4644646448697
22,2025-05-27 20:14:12,17,5,eMBB,1,AR/VR,182.66889067018883,836.123252248332
22,2025-05-27 20:14:12,18,0,eMBB,0,AR/VR,591.1223040495167,137.3274580668238
22,2025-05-27 20:14:12,19,4,eMBB,0,video streaming,548.6320281967509,793.7619654076078
22,2025-05-27 20:14:12,20,0,eMBB,1,video streaming,582.5374208819926,334.0304474649753
22,2025-05-27 20:14:12,21,5,eMBB,1,AR/VR,197.0760234229253,619.062633300294
22,2025-05-27 20:14:12,22,3,URLLC,1,industrial automation,791.4369071618663,510.7717514525707
22,2025-05-27 20:14:12,23,5,eMBB,1,file download,156.63458528253767,761.5749509179492
22,2025-05-27 20:14:12,24,4,eMBB,1,file download,441.01080685007844,745.081983160711
22,2025-05-27 20:14:12,25,4,mMTC,1,smart meters,408.9181939862947,676.1196888547835
22,2025-05-27 20:14:12,26,4,mMTC,1,IoT sensors,544.2007657653843,740.7292462904878
22,2025-05-27 20:14:12,27,4,URLLC,1,remote surgery,486.26666310582016,686.6838806157077
22,2025-05-27 20:14:12,28,2,URLLC,1,industrial automation,330.38953675008577,322.69635031514633
22,2025-05-27 20:14:12,29,4,eMBB,0,file download,453.16788354644615,657.4175642403559
22,2025-05-27 20:14:12,30,0,mMTC,1,IoT sensors,500.2059358897071,241.43206057160504
22,2025-05-27 20:14:12,31,4,eMBB,1,file download,440.83614412351966,656.4179328074416
22,2025-05-27 20:14:12,32,2,URLLC,1,industrial automation,233.67645043022705,224.83924195044767
22,2025-05-27 20:14:12,33,5,URLLC,1,remote surgery,354.5744749854866,818.4294201171571
22,2025-05-27 20:14:12,34,1,URLLC,0,remote surgery,280.273339130761,798.0055523930598
22,2025-05-27 20:14:12,35,0,eMBB,0,file download,622.8326942795599,127.7688205866179
22,2025-05-27 20:14:12,36,4,eMBB,1,AR/VR,556.8037842942696,740.0801595129791
22,2025-05-27 20:14:12,37,2,mMTC,1,IoT sensors,199.6621350975704,296.50018804543197
22,2025-05-27 20:14:12,38,3,URLLC,1,remote surgery,778.3633049638962,391.4146653450712
22,2025-05-27 20:14:12,39,4,eMBB,0,AR/VR,442.7753382942839,635.306373880955
23,2025-05-27 20:19:12,0,2,mMTC,1,smart meters,139.9909700299855,302.14869486833084
23,2025-05-27 20:19:12,1,0,eMBB,0,video streaming,660.0700915949326,284.3481803746572
23,2025-05-27 20:19:12,2,4,URLLC,1,industrial automation,504.9333740928096,650.6966544482952
23,2025-05-27 20:19:12,3,1,mMTC,1,IoT sensors,194.89412202198886,742.753938327019
23,2025-05-27 20:19:12,4,4,mMTC,1,asset tracking,420.83253494469375,636.0891303761264
23,2025-05-27 20:19:12,5,3,mMTC,0,smart meters,974.7703312718696,583.7561110184479
23,2025-05-27 20:19:12,6,0,mMTC,0,asset tracking,683.1202991368845,172.69405043508507
23,2025-05-27 20:19:12,7,5,mMTC,0,IoT sensors,146.89985552532588,638.8421937040185
23,2025-05-27 20:19:12,8,4,URLLC,0,industrial automation,541.9436409602305,646.3762807397883
23,2025-05-27 20:19:12,9,2,eMBB,1,file download,137.58490179214448,335.5500217879885
23,2025-05-27 20:19:12,10,0,eMBB,1,AR/VR,595.9044243554829,151.18329123625278
23,2025-05-27 20:19:12,11,1,eMBB,1,video streaming,118.47091073345676,766.9957889652205
23,2025-05-27 20:19:12,12,3,eMBB,0,AR/VR,914.584775771983,448.9496312353733
23,2025-05-27 20:19:12,13,1,eMBB,0,file download,134.9981954690386,728.3013522919971
23,2025-05-27 20:19:12,14,0,eMBB,1,video streaming,524.1495150027384,165.15178759930245
23,2025-05-27 20:19:12,15,5,URLLC,0,industrial automation,133.08559236397713,623.2031223788631
23,2025-05-27 20:19:12,16,1,eMBB,1,video streaming,203.94649804786505,897.4644646448697
23,2025-05-27 20:19:12,17,5,eMBB,0,AR/VR,182.66889067018883,836.123252248332
23,2025-05-27 20:19:12,18,0,eMBB,0,AR/VR,591.1223040495167,137.3274580668238
23,2025-05-27 20:19:12,19,4,eMBB,0,video streaming,548.6320281967509,793.7619654076078
23,2025-05-27 20:19:12,20,0,eMBB,1,video streaming,582.5374208819926,334.0304474649753
23,2025-05-27 20:19:12,21,5,eMBB,1,AR/VR,197.0760234229253,619.062633300294
23,2025-05-27 20:19:12,22,3,URLLC,1,industrial automation,791.4369071618663,510.7717514525707
23,2025-05-27 20:19:12,23,5,eMBB,1,file download,156.63458528253767,761.5749509179492
23,2025-05-27 20:19:12,24,4,eMBB,1,file download,441.01080685007844,745.081983160711
23,2025-05-27 20:19:12,25,4,mMTC,1,smart meters,408.9181939862947,676.1196888547835
23,2025-05-27 20:19:12,26,4,mMTC,1,IoT sensors,544.2007657653843,740.7292462904878
23,2025-05-27 20:19:12,27,4,URLLC,1,remote surgery,486.4927415245663,686.1998238192753
23,2025-05-27 20:19:12,28,2,URLLC,1,industrial automation,330.38953675008577,322.69635031514633
23,2025-05-27 20:19:12,29,4,eMBB,0,file download,453.16788354644615,657.4175642403559
23,2025-05-27 20:19:12,30,0,mMTC,1,IoT sensors,500.2059358897071,241.43206057160504
23,2025-05-27 20:19:12,31,4,eMBB,1,file download,440.83614412351966,656.4179328074416
23,2025-05-27 20:19:12,32,2,URLLC,1,industrial automation,233.67645043022705,224.83924195044767
23,2025-05-27 20:19:12,33,5,URLLC,1,remote surgery,354.5744749854866,818.4294201171571
23,2025-05-27 20:19:12,34,1,URLLC,0,remote surgery,280.273339130761,798.0055523930598
23,2025-05-27 20:19:12,35,0,eMBB,0,file download,622.8326942795599,127.7688205866179
23,2025-05-27 20:19:12,36,4,eMBB,1,AR/VR,556.5266337433443,741.288165040006
23,2025-05-27 20:19:12,37,2,mMTC,1,IoT sensors,199.6621350975704,296.50018804543197
23,2025-05-27 20:19:12,38,3,URLLC,1,remote surgery,779.2811114808794,391.7047164284846
23,2025-05-27 20:19:12,39,4,eMBB,1,AR/VR,444.10925792425246,632.4493239887194
24,2025-05-27 20:24:12,0,2,mMTC,1,smart meters,139.9909700299855,302.14869486833084
24,2025-05-27 20:24:12,1,0,eMBB,0,video streaming,660.0700915949326,284.3481803746572
24,2025-05-27 20:24:12,2,4,URLLC,1,industrial automation,506.76802301447344,652.8730659608692
24,2025-05-27 20:24:12,3,1,mMTC,1,IoT sensors,194.89412202198886,742.753938327019
24,2025-05-27 20:24:12,4,4,mMTC,1,asset tracking,422.065104551662,638.7058587780903
24,2025-05-27 20:24:12,5,3,mMTC,0,smart meters,974.7703312718696,583.7561110184479
24,2025-05-27 20:24:12,6,0,mMTC,0,asset tracking,683.1202991368845,172.69405043508507
24,2025-05-27 20:24:12,7,5,mMTC,1,IoT sensors,147.09576982256715,636.4011642459029
24,2025-05-27 20:24:12,8,4,URLLC,0,industrial automation,541.9436409602305,646.3762807397883
24,2025-05-27 20:24:12,9,2,eMBB,1,file download,134.68240954449325,333.2933581200602
24,2025-05-27 20:24:12,10,0,eMBB,1,AR/VR,595.9044243554829,151.18329123625278
24,2025-05-27 20:24:12,11,1,eMBB,0,video streaming,118.47091073345676,766.9957889652205
24,2025-05-27 20:24:12,12,3,eMBB,0,AR/VR,914.584775771983,448.9496312353733
24,2025-05-27 20:24:12,13,1,eMBB,0,file download,134.9981954690386,728.3013522919971
24,2025-05-27 20:24:12,14,0,eMBB,1,video streaming,524.1034274031553,165.07487359152506
24,2025-05-27 20:24:12,15,5,URLLC,0,industrial automation,133.08559236397713,623.2031223788631
24,2025-05-27 20:24:12,16,1,eMBB,1,video streaming,205.14598781327132,898.8118178113655
24,2025-05-27 20:24:12,17,5,eMBB,0,AR/VR,182.66889067018883,836.123252248332
24,2025-05-27 20:24:12,18,0,eMBB,0,AR/VR,591.1223040495167,137.3274580668238
24,2025-05-27 20:24:12,19,4,eMBB,0,video streaming,548.6320281967509,793.7619654076078
24,2025-05-27 20:24:12,20,0,eMBB,1,video streaming,583.8330182050814,336.6252223834456
24,2025-05-27 20:24:12,21,5,eMBB,1,AR/VR,197.73335867663525,622.9017355895336
24,2025-05-27 20:24:12,22,3,URLLC,1,industrial automation,793.1649943190274,511.2565633298438
24,2025-05-27 20:24:12,23,5,eMBB,1,file download,157.89834459247317,759.0362577305451
24,2025-05-27 20:24:12,24,4,eMBB,0,file download,441.01080685007844,745.081983160711
24,2025-05-27 20:24:12,25,4,mMTC,1,smart meters,408.97502527121344,676.040868274137
24,2025-05-27 20:24:12,26,4,mMTC,1,IoT sensors,544.2007657653843,740.7292462904878
24,2025-05-27 20:24:12,27,4,URLLC,1,remote surgery,486.4927415245663,686.1998238192753
24,2025-05-27 20:24:12,28,2,URLLC,1,industrial automation,330.38953675008577,322.69635031514633
24,2025-05-27 20:24:12,29,4,eMBB,0,file download,453.16788354644615,657.4175642403559
24,2025-05-27 20:24:12,30,0,mMTC,1,IoT sensors,501.4873019232655,246.1990399974225
24,2025-05-27 20:24:12,31,4,eMBB,1,file download,442.14890746925266,656.2308874188315
24,2025-05-27 20:24:12,32,2,URLLC,0,industrial automation,233.67645043022705,224.83924195044767
24,2025-05-27 20:24:12,33,5,URLLC,1,remote surgery,350.92185210601764,822.483293410609
24,2025-05-27 20:24:12,34,1,URLLC,0,remote surgery,280.273339130761,798.0055523930598
24,2025-05-27 20:24:12,35,0,eMBB,0,file download,622.8326942795599,127.7688205866179
24,2025-05-27 20:24:12,36,4,eMBB,1,AR/VR,556.5266337433443,741.288165040006
24,2025-05-27 20:24:12,37,2,mMTC,1,IoT sensors,199.90871824281288,296.4364462599021
24,2025-05-27 20:24:12,38,3,URLLC,1,remote surgery,779.2811114808794,391.7047164284846
24,2025-05-27 20:24:12,39,4,eMBB,1,AR/VR,444.10925792425246,632.4493239887194
25,2025-05-27 20:29:12,0,2,mMTC,1,smart meters,139.9909700299855,302.14869486833084
25,2025-05-27 20:29:12,1,0,eMBB,0,video streaming,660.0700915949326,284.3481803746572
25,2025-05-27 20:29:12,2,4,URLLC,1,industrial automation,506.76802301447344,652.8730659608692
25,2025-05-27 20:29:12,3,1,mMTC,1,IoT sensors,192.64941854704233,740.8630367697015
25,2025-05-27 20:29:12,4,4,mMTC,1,asset tracking,422.065104551662,638.7058587780903
25,2025-05-27 20:29:12,5,3,mMTC,0,smart meters,974.7703312718696,583.7561110184479
25,2025-05-27 20:29:12,6,0,mMTC,0,asset tracking,683.1202991368845,172.69405043508507
25,2025-05-27 20:29:12,7,5,mMTC,1,IoT sensors,147.09576982256715,636.4011642459029
25,2025-05-27 20:29:12,8,4,URLLC,1,industrial automation,542.9293401721599,646.2316084381407
25,2025-05-27 20:29:12,9,2,eMBB,1,file download,134.68240954449325,333.2933581200602
25,2025-05-27 20:29:12,10,0,eMBB,1,AR/VR,596.6634914921112,150.44135399636318
25,2025-05-27 20:29:12,11,1,eMBB,0,video streaming,118.47091073345676,766.9957889652205
25,2025-05-27 20:29:12,12,3,eMBB,0,AR/VR,914.584775771983,448.9496312353733
25,2025-05-27 20:29:12,13,1,eMBB,0,file download,134.9981954690386,728.3013522919971
25,2025-05-27 20:29:12,14,0,eMBB,1,video streaming,524.1034274031553,165.07487359152506
25,2025-05-27 20:29:12,15,5,URLLC,0,industrial automation,133.08559236397713,623.2031223788631
25,2025-05-27 20:29:12,16,1,eMBB,1,video streaming,205.14598781327132,898.8118178113655
25,2025-05-27 20:29:12,17,5,eMBB,1,AR/VR,183.25128648569225,836.8071904404258
25,2025-05-27 20:29:12,18,0,eMBB,0,AR/VR,591.1223040495167,137.3274580668238
25,2025-05-27 20:29:12,19,4,eMBB,0,video streaming,548.6320281967509,793.7619654076078
25,2025-05-27 20:29:12,20,0,eMBB,1,video streaming,583.8330182050814,336.6252223834456
25,2025-05-27 20:29:12,21,5,eMBB,1,AR/VR,197.73335867663525,622.9017355895336
25,2025-05-27 20:29:12,22,3,URLLC,0,industrial automation,793.1649943190274,511.2565633298438
25,2025-05-27 20:29:12,23,5,eMBB,1,file download,157.89834459247317,759.0362577305451
25,2025-05-27 20:29:12,24,4,eMBB,0,file download,441.01080685007844,745.081983160711
25,2025-05-27 20:29:12,25,4,mMTC,1,smart meters,408.97502527121344,676.040868274137
25,2025-05-27 20:29:12,26,4,mMTC,1,IoT sensors,542.8599914426667,745.6948550148139
25,2025-05-27 20:29:12,27,4,URLLC,1,remote surgery,486.4927415245663,686.1998238192753
25,2025-05-27 20:29:12,28,2,URLLC,1,industrial automation,331.7778622062959,321.53888703260014
25,2025-05-27 20:29:12,29,4,eMBB,0,file download,453.16788354644615,657.4175642403559
25,2025-05-27 20:29:12,30,0,mMTC,1,IoT sensors,501.4873019232655,246.1990399974225
25,2025-05-27 20:29:12,31,4,eMBB,1,file download,442.14890746925266,656.2308874188315
25,2025-05-27 20:29:12,32,2,URLLC,0,industrial automation,233.67645043022705,224.83924195044767
25,2025-05-27 20:29:12,33,5,URLLC,1,remote surgery,350.92185210601764,822.483293410609
25,2025-05-27 20:29:12,34,1,URLLC,0,remote surgery,280.273339130761,798.0055523930598
25,2025-05-27 20:29:12,35,0,eMBB,0,file download,622.8326942795599,127.7688205866179
25,2025-05-27 20:29:12,36,4,eMBB,1,AR/VR,556.5266337433443,741.288165040006
25,2025-05-27 20:29:12,37,2,mMTC,0,IoT sensors,199.90871824281288,296.4364462599021
25,2025-05-27 20:29:12,38,3,URLLC,1,remote surgery,779.2811114808794,391.7047164284846
25,2025-05-27 20:29:12,39,4,eMBB,1,AR/VR,444.10925792425246,632.4493239887194
26,2025-05-27 20:34:12,0,2,mMTC,1,smart meters,143.90839437534953,297.39083591565554
26,2025-05-27 20:34:12,1,0,eMBB,0,video streaming,660.0700915949326,284.3481803746572
26,2025-05-27 20:34:12,2,4,URLLC,1,industrial automation,506.76802301447344,652.8730659608692
26,2025-05-27 20:34:12,3,1,mMTC,1,IoT sensors,192.64941854704233,740.8630367697015
26,2025-05-27 20:34:12,4,4,mMTC,1,asset tracking,422.065104551662,638.7058587780903
26,2025-05-27 20:34:12,5,3,mMTC,0,smart meters,974.7703312718696,583.7561110184479
26,2025-05-27 20:34:12,6,0,mMTC,0,asset tracking,683.1202991368845,172.69405043508507
26,2025-05-27 20:34:12,7,5,mMTC,1,IoT sensors,147.09576982256715,636.4011642459029
26,2025-05-27 20:34:12,8,4,URLLC,0,industrial automation,542.9293401721599,646.2316084381407
26,2025-05-27 20:34:12,9,2,eMBB,1,file download,134.68240954449325,333.2933581200602
26,2025-05-27 20:34:12,10,0,eMBB,1,AR/VR,596.6634914921112,150.44135399636318
26,2025-05-27 20:34:12,11,1,eMBB,0,video streaming,118.47091073345676,766.9957889652205
26,2025-05-27 20:34:12,12,3,eMBB,0,AR/VR,914.584775771983,448.9496312353733
26,2025-05-27 20:34:12,13,1,eMBB,0,file download,134.9981954690386,728.3013522919971
26,2025-05-27 20:34:12,14,0,eMBB,1,video streaming,524.1034274031553,165.07487359152506
26,2025-05-27 20:34:12,15,5,URLLC,0,industrial automation,133.08559236397713,623.2031223788631
26,2025-05-27 20:34:12,16,1,eMBB,1,video streaming,205.14598781327132,898.8118178113655
26,2025-05-27 20:34:12,17,5,eMBB,1,AR/VR,183.25128648569225,836.8071904404258
26,2025-05-27 20:34:12,18,0,eMBB,0,AR/VR,591.1223040495167,137.3274580668238
26,2025-05-27 20:34:12,19,4,eMBB,0,video streaming,548.6320281967509,793.7619654076078
26,2025-05-27 20:34:12,20,0,eMBB,1,video streaming,583.8330182050814,336.6252223834456
26,2025-05-27 20:34:12,21,5,eMBB,0,AR/VR,197.73335867663525,622.9017355895336
26,2025-05-27 20:34:12,22,3,URLLC,0,industrial automation,793.1649943190274,511.2565633298438
26,2025-05-27 20:34:12,23,5,eMBB,1,file download,157.89834459247317,759.0362577305451
26,2025-05-27 20:34:12,24,4,eMBB,0,file download,441.01080685007844,745.081983160711
26,2025-05-27 20:34:12,25,4,mMTC,1,smart meters,408.97502527121344,676.040868274137
26,2025-05-27 20:34:12,26,4,mMTC,1,IoT sensors,542.8599914426667,745.6948550148139
26,2025-05-27 20:34:12,27,4,URLLC,1,remote surgery,487.2669308132977,685.2024732581516
26,2025-05-27 20:34:12,28,2,URLLC,1,industrial automation,331.7778622062959,321.53888703260014
26,2025-05-27 20:34:12,29,4,eMBB,0,file download,453.16788354644615,657.4175642403559
26,2025-05-27 20:34:12,30,0,mMTC,0,IoT sensors,501.4873019232655,246.1990399974225
26,2025-05-27 20:34:12,31,4,eMBB,1,file download,442.14890746925266,656.2308874188315
26,2025-05-27 20:34:12,32,2,URLLC,0,industrial automation,233.67645043022705,224.83924195044767
26,2025-05-27 20:34:12,33,5,URLLC,1,remote surgery,350.92185210601764,822.483293410609
26,2025-05-27 20:34:12,34,1,URLLC,0,remote surgery,280.273339130761,798.0055523930598
26,2025-05-27 20:34:12,35,0,eMBB,0,file download,622.8326942795599,127.7688205866179
26,2025-05-27 20:34:12,36,4,eMBB,1,AR/VR,556.9744261782519,741.6400256954771
26,2025-05-27 20:34:12,37,2,mMTC,0,IoT sensors,199.90871824281288,296.4364462599021
26,2025-05-27 20:34:12,38,3,URLLC,1,remote surgery,779.0404592555578,392.11203393380487
26,2025-05-27 20:34:12,39,4,eMBB,1,AR/VR,439.76517031036343,629.6551131393576
27,2025-05-27 20:39:12,0,2,mMTC,1,smart meters,143.90839437534953,297.39083591565554
27,2025-05-27 20:39:12,1,0,eMBB,0,video streaming,660.0700915949326,284.3481803746572
27,2025-05-27 20:39:12,2,4,URLLC,1,industrial automation,506.1733471763518,650.6556436116032
27,2025-05-27 20:39:12,3,1,mMTC,1,IoT sensors,192.64941854704233,740.8630367697015
27,2025-05-27 20:39:12,4,4,mMTC,1,asset tracking,424.1937266345483,642.1963473455573
27,2025-05-27 20:39:12,5,3,mMTC,0,smart meters,974.7703312718696,583.7561110184479
27,2025-05-27 20:39:12,6,0,mMTC,0,asset tracking,683.1202991368845,172.69405043508507
27,2025-05-27 20:39:12,7,5,mMTC,1,IoT sensors,148.6890159614101,632.4296643186005
27,2025-05-27 20:39:12,8,4,URLLC,0,industrial automation,542.9293401721599,646.2316084381407
27,2025-05-27 20:39:12,9,2,eMBB,1,file download,135.73024369542406,331.5440720009544
27,2025-05-27 20:39:12,10,0,eMBB,1,AR/VR,596.6634914921112,150.44135399636318
27,2025-05-27 20:39:12,11,1,eMBB,0,video streaming,118.47091073345676,766.9957889652205
27,2025-05-27 20:39:12,12,3,eMBB,0,AR/VR,914.584775771983,448.9496312353733
27,2025-05-27 20:39:12,13,1,eMBB,0,file download,134.9981954690386,728.3013522919971
27,2025-05-27 20:39:12,14,0,eMBB,1,video streaming,523.857047028141,165.26501229606072
27,2025-05-27 20:39:12,15,5,URLLC,0,industrial automation,133.08559236397713,623.2031223788631
27,2025-05-27 20:39:12,16,1,eMBB,1,video streaming,204.2213163023339,896.196512231191
27,2025-05-27 20:39:12,17,5,eMBB,1,AR/VR,183.25128648569225,836.8071904404258
27,2025-05-27 20:39:12,18,0,eMBB,0,AR/VR,591.1223040495167,137.3274580668238
27,2025-05-27 20:39:12,19,4,eMBB,0,video streaming,548.6320281967509,793.7619654076078
27,2025-05-27 20:39:12,20,0,eMBB,1,video streaming,585.8913804489615,334.9550350757659
27,2025-05-27 20:39:12,21,5,eMBB,0,AR/VR,197.73335867663525,622.9017355895336
27,2025-05-27 20:39:12,22,3,URLLC,0,industrial automation,793.1649943190274,511.2565633298438
27,2025-05-27 20:39:12,23,5,eMBB,1,file download,156.0624878127076,761.1567053444116
27,2025-05-27 20:39:12,24,4,eMBB,0,file download,441.01080685007844,745.081983160711
27,2025-05-27 20:39:12,25,4,mMTC,1,smart meters,408.87443201956603,676.056441221615
27,2025-05-27 20:39:12,26,4,mMTC,1,IoT sensors,542.8599914426667,745.6948550148139
27,2025-05-27 20:39:12,27,4,URLLC,1,remote surgery,487.2669308132977,685.2024732581516
27,2025-05-27 20:39:12,28,2,URLLC,1,industrial automation,331.7778622062959,321.53888703260014
27,2025-05-27 20:39:12,29,4,eMBB,0,file download,453.16788354644615,657.4175642403559
27,2025-05-27 20:39:12,30,0,mMTC,0,IoT sensors,501.4873019232655,246.1990399974225
27,2025-05-27 20:39:12,31,4,eMBB,1,file download,441.39983673847183,659.4135964126341
27,2025-05-27 20:39:12,32,2,URLLC,0,industrial automation,233.67645043022705,224.83924195044767
27,2025-05-27 20:39:12,33,5,URLLC,1,remote surgery,346.50745042738555,820.2701134791334
27,2025-05-27 20:39:12,34,1,URLLC,0,remote surgery,280.273339130761,798.0055523930598
27,2025-05-27 20:39:12,35,0,eMBB,0,file download,622.8326942795599,127.7688205866179
27,2025-05-27 20:39:12,36,4,eMBB,1,AR/VR,556.9744261782519,741.6400256954771
27,2025-05-27 20:39:12,37,2,mMTC,0,IoT sensors,199.90871824281288,296.4364462599021
27,2025-05-27 20:39:12,38,3,URLLC,1,remote surgery,779.0404592555578,392.11203393380487
27,2025-05-27 20:39:12,39,4,eMBB,1,AR/VR,439.76517031036343,629.6551131393576
28,2025-05-27 20:44:12,0,2,mMTC,1,smart meters,143.90839437534953,297.39083591565554
28,2025-05-27 20:44:12,1,0,eMBB,0,video streaming,660.0700915949326,284.3481803746572
28,2025-05-27 20:44:12,2,4,URLLC,1,industrial automation,506.1733471763518,650.6556436116032
28,2025-05-27 20:44:12,3,1,mMTC,1,IoT sensors,194.46218603449717,744.8511360945093
28,2025-05-27 20:44:12,4,4,mMTC,0,asset tracking,424.1937266345483,642.1963473455573
28,2025-05-27 20:44:12,5,3,mMTC,0,smart meters,974.7703312718696,583.7561110184479
28,2025-05-27 20:44:12,6,0,mMTC,0,asset tracking,683.1202991368845,172.69405043508507
28,2025-05-27 20:44:12,7,5,mMTC,0,IoT sensors,148.6890159614101,632.4296643186005
28,2025-05-27 20:44:12,8,4,URLLC,0,industrial automation,542.9293401721599,646.2316084381407
28,2025-05-27 20:44:12,9,2,eMBB,1,file download,135.73024369542406,331.5440720009544
28,2025-05-27 20:44:12,10,0,eMBB,1,AR/VR,596.9871983029461,150.9347461852369
28,2025-05-27 20:44:12,11,1,eMBB,0,video streaming,118.47091073345676,766.9957889652205
28,2025-05-27 20:44:12,12,3,eMBB,0,AR/VR,914.584775771983,448.9496312353733
28,2025-05-27 20:44:12,13,1,eMBB,0,file download,134.9981954690386,728.3013522919971
28,2025-05-27 20:44:12,14,0,eMBB,1,video streaming,523.857047028141,165.26501229606072
28,2025-05-27 20:44:12,15,5,URLLC,0,industrial automation,133.08559236397713,623.2031223788631
28,2025-05-27 20:44:12,16,1,eMBB,1,video streaming,204.2213163023339,896.196512231191
28,2025-05-27 20:44:12,17,5,eMBB,1,AR/VR,180.4889504742464,838.597095440055
28,2025-05-27 20:44:12,18,0,eMBB,1,AR/VR,595.4890759429533,140.70305633316931
28,2025-05-27 20:44:12,19,4,eMBB,0,video streaming,548.6320281967509,793.7619654076078
28,2025-05-27 20:44:12,20,0,eMBB,1,video streaming,585.8913804489615,334.9550350757659
28,2025-05-27 20:44:12,21,5,eMBB,0,AR/VR,197.73335867663525,622.9017355895336
28,2025-05-27 20:44:12,22,3,URLLC,0,industrial automation,793.1649943190274,511.2565633298438
28,2025-05-27 20:44:12,23,5,eMBB,1,file download,156.0624878127076,761.1567053444116
28,2025-05-27 20:44:12,24,4,eMBB,0,file download,441.01080685007844,745.081983160711
28,2025-05-27 20:44:12,25,4,mMTC,1,smart meters,408.87443201956603,676.056441221615
28,2025-05-27 20:44:12,26,4,mMTC,1,IoT sensors,547.5700438867808,741.4002241958025
28,2025-05-27 20:44:12,27,4,URLLC,1,remote surgery,487.2669308132977,685.2024732581516
28,2025-05-27 20:44:12,28,2,URLLC,1,industrial automation,333.3861781473049,323.4838101865576
28,2025-05-27 20:44:12,29,4,eMBB,0,file download,453.16788354644615,657.4175642403559
28,2025-05-27 20:44:12,30,0,mMTC,0,IoT sensors,501.4873019232655,246.1990399974225
28,2025-05-27 20:44:12,31,4,eMBB,1,file download,441.39983673847183,659.4135964126341
28,2025-05-27 20:44:12,32,2,URLLC,0,industrial automation,233.67645043022705,224.83924195044767
28,2025-05-27 20:44:12,33,5,URLLC,1,remote surgery,346.50745042738555,820.2701134791334
28,2025-05-27 20:44:12,34,1,URLLC,0,remote surgery,280.273339130761,798.0055523930598
28,2025-05-27 20:44:12,35,0,eMBB,0,file download,622.8326942795599,127.7688205866179
28,2025-05-27 20:44:12,36,4,eMBB,1,AR/VR,556.9744261782519,741.6400256954771
28,2025-05-27 20:44:12,37,2,mMTC,0,IoT sensors,199.90871824281288,296.4364462599021
28,2025-05-27 20:44:12,38,3,URLLC,1,remote surgery,779.0404592555578,392.11203393380487
28,2025-05-27 20:44:12,39,4,eMBB,1,AR/VR,439.76517031036343,629.6551131393576
29,2025-05-27 20:49:12,0,2,mMTC,0,smart meters,143.90839437534953,297.39083591565554
29,2025-05-27 20:49:12,1,0,eMBB,1,video streaming,664.0979357877349,287.03738878999206
29,2025-05-27 20:49:12,2,4,URLLC,1,industrial automation,506.1733471763518,650.6556436116032
29,2025-05-27 20:49:12,3,1,mMTC,1,IoT sensors,194.46218603449717,744.8511360945093
29,2025-05-27 20:49:12,4,4,mMTC,0,asset tracking,424.1937266345483,642.1963473455573
29,2025-05-27 20:49:12,5,3,mMTC,0,smart meters,974.7703312718696,583.7561110184479
29,2025-05-27 20:49:12,6,0,mMTC,0,asset tracking,683.1202991368845,172.69405043508507
29,2025-05-27 20:49:12,7,5,mMTC,0,IoT sensors,148.6890159614101,632.4296643186005
29,2025-05-27 20:49:12,8,4,URLLC,0,industrial automation,542.9293401721599,646.2316084381407
29,2025-05-27 20:49:12,9,2,eMBB,1,file download,135.73024369542406,331.5440720009544
29,2025-05-27 20:49:12,10,0,eMBB,0,AR/VR,596.9871983029461,150.9347461852369
29,2025-05-27 20:49:12,11,1,eMBB,0,video streaming,118.47091073345676,766.9957889652205
29,2025-05-27 20:49:12,12,3,eMBB,1,AR/VR,912.2414842686704,444.9173495101527
29,2025-05-27 20:49:12,13,1,eMBB,0,file download,134.9981954690386,728.3013522919971
29,2025-05-27 20:49:12,14,0,eMBB,1,video streaming,523.857047028141,165.26501229606072
29,2025-05-27 20:49:12,15,5,URLLC,0,industrial automation,133.08559236397713,623.2031223788631
29,2025-05-27 20:49:12,16,1,eMBB,1,video streaming,204.2213163023339,896.196512231191
29,2025-05-27 20:49:12,17,5,eMBB,1,AR/VR,180.4889504742464,838.597095440055
29,2025-05-27 20:49:12,18,0,eMBB,1,AR/VR,595.4890759429533,140.70305633316931
29,2025-05-27 20:49:12,19,4,eMBB,0,video streaming,548.6320281967509,793.7619654076078
29,2025-05-27 20:49:12,20,0,eMBB,1,video streaming,585.8913804489615,334.9550350757659
